,s1,s2,s3,E,A_USD,B_USD,A_B
66,107.958944581374,668.8660350012952,122.54641081638444,793.1995180695037,4.95335605762932,0.3098025337298717,15.822942850893893
67,112.08524022556628,645.5090939677422,124.37463503824385,804.8144699160782,4.8907298615156245,0.30942444400876906,15.733280992324438
68,111.7222895539131,645.0027186924208,125.4904163550388,761.0292768579136,4.891061972930986,0.30676179068602355,15.714248888751314
69,113.55169198538754,640.9257674666785,124.74177205736805,779.8442843011026,4.961023998154876,0.3106592775169899,16.134021074685187
70,115.14821325403457,655.7535855431502,130.1966037312466,765.9168569975812,4.849238984533825,0.31547532319939847,15.272604576370595
71,115.04490992730688,663.5357589910985,135.92487256379704,787.5157585104176,4.915902722736006,0.3228644456947246,15.293302572346898
72,114.42895642317312,633.085241313887,137.31920079720555,809.058168459506,4.962950870528663,0.33227073358594694,14.755461096634617
73,111.184963163315,651.2596518917384,136.34969530496699,822.5977628619537,4.900075183644176,0.3332424103851931,14.460076963506626
74,111.96831085558755,699.0867305764189,133.79207958757794,820.1498308388741,4.9272150008604125,0.3285767728803331,15.067416978478281
75,106.4620811143378,716.3973872526498,132.31380609014707,794.641496352718,4.987771437421226,0.3310593578877163,15.089705913046553
76,102.37309093479182,738.7457585405358,128.26545792443164,800.2589958126962,4.97253525898625,0.32634840033588075,15.418322162166012
77,100.34912920252349,798.5645278327765,125.0286865914585,840.4807414630504,5.05886543586749,0.3334078470970999,15.032784488746522
78,102.18591887405493,834.5829686678946,125.42914422790246,841.5568077139371,5.162522004676949,0.3296551519196866,15.821113421761009
79,99.68322139932441,911.5187758183886,126.94179505951082,854.278939491676,5.173598920756291,0.32767033093221315,15.588955409827053
80,101.97369817390468,902.0570153894623,127.41601803123022,900.1793856841964,5.154044952565667,0.32522636885152617,15.76753474096437
81,100.45168475271497,929.5294942073572,128.01514869909494,914.134051210487,5.097303175977467,0.3197949233335344,16.027793460968205
82,98.7662483188008,868.9122593943798,130.37030963247523,968.6834234639215,5.1807682575158305,0.31544435678671834,16.558652620590017
83,101.17869625249965,811.5828535258429,132.34707908855842,957.1637742687573,5.1471812715191385,0.31310998260413525,16.185961124914375
84,109.05990576676972,814.940571605712,133.3106988830582,967.5474403124235,5.184669462445565,0.3078266423789583,16.682199052966624
85,110.82244619255087,833.7164398411504,132.20812036049117,919.9819794875652,5.18994973730443,0.3045783540401388,16.650683940718643
86,110.3333492149198,764.0239045914533,130.22577076202916,897.9238752283171,5.0919880311751085,0.3122466444224242,16.425173793203147
87,114.29777499129328,754.30964453214,127.75306710484689,882.3721371703912,5.095363433626964,0.3033225782854566,16.834416368318866
88,117.55585557559134,730.8459642608356,129.6704163178157,883.2700473725931,4.98791529970674,0.300052580487836,16.747073865808357
89,119.43938284820055,676.849125855813,131.63950780534128,836.9634754821554,5.050822314354084,0.29772159995189923,16.93578998342363
90,116.99480254414209,714.6621224137072,131.71810276601636,833.9961414575394,5.021002553411241,0.2970004054343262,16.8290290713003
91,117.92266218156705,716.3418442723456,132.6772847388362,808.4699194278159,4.970933262495927,0.2915081281458229,17.062149807118477
92,113.7151690827238,707.8912544616369,132.0422447578828,784.9870235469666,5.054923409518075,0.29984070297450727,16.898551684325113
93,108.27774680400664,695.8714492302531,132.41103602816264,801.9059766971748,5.085880976692809,0.29330033010781703,17.43346850495288
94,110.91490735972093,761.5429914648877,134.17561184348128,806.0792463184121,5.076728948968842,0.29750209024931845,17.1166358521617
95,114.50932059664633,796.2648528318385,134.13748937290075,793.6844574820108,5.161893607437528,0.2946799944132492,17.683884591933506
96,114.39327409824163,761.5910675341406,132.9143636222701,787.4325686146636,5.162100561137122,0.29434166852610905,17.504980454963462
97,112.596575603779,742.9008818244284,130.37772271665804,835.8298741230834,5.0994825164602915,0.2950009438089285,17.36830404478088
98,110.69597839118863,783.2751673037783,131.38646313733426,854.3578238805458,5.120954898557632,0.2933530820547649,17.668003199593382
99,118.82054166011856,661.7882397968923,133.62615495631414,820.918887008347,5.117421609210808,0.2887997882097153,17.869332620789567
100,116.15349237169997,670.4208706508128,131.2071819660542,812.9713051349709,5.147539399338538,0.2907278835626818,17.64598765353848
101,115.65380721882913,683.5642511490094,135.05447097067068,837.4737015122319,5.066201990283095,0.28685688732114684,17.74844786442626
102,118.54775671176439,683.7889211832687,137.54467632984816,755.1122253486969,5.1496610208342215,0.2850166994031543,17.867179992314128
103,115.69019568191709,724.4725521168544,139.14503367271902,755.6791277403518,5.203921944597618,0.2792038660912098,18.209788581322982
104,113.83691118147846,751.0005072008454,139.3399653813112,778.8727068939205,5.287600396555955,0.28350736452571407,18.615124401964245
105,110.56019566461364,774.1488809629905,144.86539544545082,789.9095053897361,5.296025087384379,0.29179383068928616,18.366926639143085
106,109.99120162394149,762.8399178916274,143.10191628561319,818.2868414678246,5.293838031939162,0.2888127888424547,18.411771107548244
107,104.08203116499412,752.0419543681272,137.99861237735144,820.1288424383376,5.287409111901214,0.2830086771592462,18.69900604616976
108,98.00591976889547,730.5415185039805,135.07124062344232,841.8576000898559,5.27246072773277,0.2903378343210392,18.26121102397488
109,97.00844012619574,699.6643756673423,136.02085262747588,827.6713274123761,5.093217994317855,0.29468562276579996,17.71129751773157
110,99.25955166269952,692.850339000888,139.1164190073925,814.3173685495917,5.084114925932556,0.29453856239084064,17.015968967500626
111,101.2466350673096,722.7731427977359,138.29844025836863,803.5786480901425,5.165100371078436,0.29445340715548085,17.411658281134237
112,102.01740123340156,658.4021424581795,142.09158339844254,792.3706859257105,5.172173497286674,0.29986479374036973,17.168901469522073
113,102.92075921140471,677.3317889917585,144.13231989377394,784.1978374247321,5.158890351935343,0.2938053446603542,17.57015080386443
114,103.30691065679443,676.841430808819,141.36410637336195,806.76209448361,5.197153801033411,0.2921663926800919,17.8288743545315
115,109.41287551754313,641.2964980397196,144.05123630045972,763.4732556968394,5.263872145420459,0.294076830575543,18.10612089234734
116,110.29620252529533,641.7975418092291,142.86769530097743,792.4023364845016,5.333259201120089,0.3003166281468198,17.600831235573317
117,106.79072355499505,588.6903462265483,146.443248004995,793.4889846632987,5.314090192172133,0.2982115911854429,17.774405848832803
118,101.0739529639017,510.3617814213277,150.60298946581412,765.8547876548838,5.292867133051384,0.293444676868905,18.034164028256658
119,103.0529054711935,490.929141685441,152.29629147377895,777.4633302041593,5.386733824795262,0.2984042483409138,18.241985301634795
120,106.62179863920628,481.9218453098271,151.98058678122158,735.0842596865585,5.441297788438263,0.29752812985043475,18.39740803478398
121,106.58390253547941,507.49771322200917,155.59746052327333,677.0403031232613,5.334368659163035,0.2961819551231579,18.201465035897357
122,107.28373395909706,477.88164032194743,151.3785210621432,672.7063678614254,5.35024268850172,0.29654198437777096,18.18704296799897
123,103.79844009137659,464.0360306012188,146.90971929405137,660.2020438207813,5.353136605938337,0.2959960812940052,18.18431350794356
124,99.41725822575569,454.4089219918683,148.76106850199938,682.4534932580168,5.304701803729489,0.30436765439046776,17.12801711554805
125,97.3694505098801,443.84459645146495,154.66666154447284,654.6538541451175,5.357593477099453,0.29927337001643994,18.087507361718785
126,98.34201012739722,421.6777145946161,150.3658975857796,647.004140089654,5.412836355443931,0.2978309646008494,18.11227403620517
127,102.91813367784839,454.68629133229564,149.9422835946371,634.4615785888044,5.409411198216061,0.29996524307457384,18.00603538425099
128,105.15968805268348,477.6543465402196,147.8220771907878,627.3782461308563,5.356200468606081,0.3009668067270626,17.95141077973783
129,101.672887684816,494.0234788530037,145.86546827938096,613.2069801057444,5.2084050912654245,0.3035790224813814,17.058624351158468
130,100.9579947392852,485.41671579644753,142.6277991621487,632.8158925001604,5.259061744389202,0.29856859418339987,17.489052437507205
131,102.67025895703675,530.2522848150071,140.7115081146998,642.5444412389822,5.319889383094597,0.2985960772867964,17.88062499906907
132,101.95775687039004,547.3370529397833,138.39078467550698,653.602530557675,5.31284521262631,0.30092951337834095,17.69708023227043
133,107.9525085483821,493.0623374103929,138.90890001726225,650.5778268663136,5.353668114966288,0.30386321690569484,17.7047802009382
134,108.96464336785425,486.1815829680254,140.90305044838138,688.0091291741799,5.265521112330779,0.3091663620411908,16.761914831205345
135,110.96308125673,466.576500340262,140.3949746473604,716.5838483397101,5.292134243221701,0.3137897810905972,16.647496981318323
136,118.29541480584878,454.01020005297124,140.7788851272091,680.7203322026509,5.44441954399698,0.31468682032004947,17.20431569715873
137,118.02776864491719,427.1243809085641,143.54540083813936,676.3209552000851,5.394511214769297,0.31398091461916694,17.070566905055255
138,118.24013659355069,442.5389468977136,139.48044472961035,678.7956017458357,5.399907619978634,0.3186346673715659,16.853588519695883
139,120.8679902719723,471.0412247605773,139.65686164226108,663.3594122637403,5.441330120265887,0.3174735419291058,17.13464497596363
140,123.43827330431465,462.46531416505627,141.0991537331445,642.8076293856884,5.474149414869368,0.3161532556261785,17.235355502147875
141,121.56793316603252,453.25352508928864,136.57969587592999,649.6532404533956,5.494246498601924,0.3064964216614037,17.739882106079563
142,125.50541355680583,479.819184073276,137.5504147699184,666.176463183252,5.490326268923525,0.3052301985105376,17.7173760718795
143,123.29297386620611,494.9582632947575,135.1876042878726,659.0138598709085,5.518917213161832,0.3045853791106046,18.28144520860824
144,126.07993951804268,573.2185374302853,137.92520959097894,645.3221251186118,5.552587283342146,0.29600200865018256,18.863923474163098
145,125.54631182792362,531.3561011773646,144.34577047702234,666.3434696493173,5.652659532512477,0.29476791779487255,19.251855766805807
146,126.57316527890092,518.0487858442546,140.3224993843711,693.2621060973912,5.736415649064402,0.29673440302920406,19.318147749376852
147,123.37995139928728,510.8833477266461,139.62143450423693,750.6107353223088,5.8263742449788,0.30045312970896915,19.341030784611284
148,125.6346728171053,512.1169531945405,138.01030119658557,717.8235448432049,5.758886801343057,0.2995498747185129,18.98492024458078
149,123.67400261376733,528.1981798884608,138.16926358864043,687.6155652593677,5.785412561171242,0.28718607215024705,20.106204883998195
150,114.70460275809829,535.639263539515,133.400528772041,687.3564132816128,5.861200299032624,0.28696919103153784,20.367902622230982
151,114.68709501164605,535.575291300774,137.3101588415911,683.063504503988,5.869726675097065,0.2896123715220347,20.464618331423022
152,112.30569468420131,573.1968992682672,137.40889505656034,690.0150311240409,5.697775188495122,0.2942582447561591,19.353771125998776
153,105.18084831739999,567.2430807897048,131.65687153534722,691.057477465585,5.472404997894751,0.29512004861144026,18.999672003890183
154,107.51946650934751,542.1691742640415,130.12523148512,677.8268418435856,5.344812564040247,0.29514975807161753,18.15181299515604
155,109.51941345126832,530.81280952165,130.6270763357768,694.536629550042,5.352292052428332,0.29506477853205104,18.21552286803045
156,111.30039137986373,503.9587263681429,125.60952092495597,681.3789270193083,5.372112491621616,0.2857580965145626,18.944401403560285
157,109.89074881107373,501.42195427822105,122.91726126998947,663.7479940891582,5.450411239239967,0.2873189831817386,18.93993863370658
158,107.18998082751204,484.1340841683584,123.47808806898561,654.184364910914,5.516877483372858,0.28588663765352307,19.484300581649485
159,107.18785643913064,499.61620409529024,120.53261252192024,636.4958980878582,5.4939623561225295,0.2876805526337109,19.10038874894585
160,107.7663807380797,480.0042974579124,116.41277913441232,622.1976203031528,5.443009310666682,0.28397876590549925,19.197355251875294
161,111.44235836689353,509.6369637758996,114.49730152652076,599.3920452233415,5.422486442518721,0.2795009484599261,19.292930533281925
162,107.37276568268919,474.56956811781043,112.56395219915076,601.5276318566177,5.448807050330828,0.2736513147492893,19.77887679851646
163,108.5573502142557,476.7621020410946,111.73916333142881,596.5064088367246,5.476218693986184,0.2784470717038301,19.235965920084826
164,112.05637929597191,447.4098073252868,112.16189891106607,613.0455507663319,5.565716914316535,0.27883188988447355,19.987172671969308
165,113.4397395498017,409.89742638098863,115.94491798254008,594.1672322871669,5.500629417178826,0.28246532662433627,19.532223043955497
166,109.20551776624336,398.33209236673343,115.87949121854662,611.5988477872875,5.449587624810948,0.2896200142183337,18.681665998102083
167,115.24548832886927,462.870537525962,114.49499611291317,593.4533863034828,5.389593208463816,0.29165775623363066,18.330132294494245
168,118.4850043246909,461.95816716523984,116.7089664062204,564.6502601834918,5.242145226422282,0.29920881595863585,17.62714346582059
169,118.15742208206593,429.1098804665598,118.7062175991863,562.8923795740071,5.250278143038438,0.29588569258599356,17.447179412379946
170,110.92733213789069,463.77718684313896,122.99055646512895,615.838960473876,5.267838041188999,0.29634574731307245,17.468157061995072
171,114.27977005818661,467.0612278100027,118.05549623631141,622.9026827097844,5.224275152013889,0.2995804393387367,17.624684510042297
172,112.05318035784694,490.24722426183877,114.79316494596131,584.3576968901025,5.2164222096425465,0.2991952722124586,17.697819402855014
173,116.10191372529258,495.22171160206443,120.13895902354965,601.6556043306642,5.180277658035591,0.2936613941081257,17.635143651397147
174,120.63063222891104,513.8898560937694,124.87229000899485,598.221783910233,5.042564244510104,0.2873853328710674,17.3888607578402
175,121.73913191741426,494.35852702123157,123.6426536871518,617.358961657665,5.02817616549519,0.28148298146804507,17.581673264912535
176,116.54974055108781,465.4912634194709,124.42532478754447,621.6372314617694,5.0025199871512,0.2801235054782913,18.03589131959741
177,115.70019594368213,457.3219896418855,126.01348678378716,636.2766753038006,5.03650148920106,0.27934366022488216,17.960352007168286
178,112.64349258743027,475.8881529985717,124.43247782708536,623.1509673580769,5.0228912299379695,0.282483861737002,17.811209256968667
179,113.94089094395744,502.96812391245277,127.39254604693268,584.1590513449578,4.983772955081998,0.2685924860353452,18.511184976131226
180,113.99924032348784,535.9644253513546,125.67245342963919,588.3211880601579,4.9387928966605275,0.27756070492958074,17.889051202723383
181,112.70616217152617,590.4281812335256,128.63289943338023,610.0432557427994,4.939321053565122,0.2865195577880747,17.36141258255334
182,111.16962928779273,597.6268845644776,125.64127584405976,635.4212752352688,4.950952734549313,0.28864775484521127,17.109135289939132
183,108.66985857423292,615.4902153972168,119.65973233307317,652.8951464692684,4.915687183814785,0.28917929726570346,16.953348562734433
184,108.92715215797499,610.6805443264825,122.71876821725728,676.6699815286863,4.879346505182491,0.2864876729492825,16.869405463408345
185,113.64445769801176,629.7760241830026,124.83270308164224,677.2276984889302,4.898263278197595,0.28213788774480103,17.37412660211123
186,112.38844077736867,665.3833576368675,126.02506883065551,680.317457478574,4.844304996743844,0.2748371002667908,17.24370426358382
187,114.69331195848737,622.9915813400106,124.83399614573804,685.5699671060681,4.856433398245157,0.2760560642877577,17.724878350988607
188,116.74028268914846,661.8992225483308,124.62774282979412,693.1742915241168,4.816812923810646,0.275207455254547,17.502012558982255
189,114.26019246788283,649.5220366636789,126.23593882218191,733.9454773388048,4.8607367878757275,0.2840565932744897,17.33352054876695
190,120.91170879855154,641.5574409860985,126.29370052654639,710.1653183078948,4.8010336633214115,0.2856640074483706,16.81159279818363
191,123.753154152965,656.2831091840778,125.12388225572961,738.8000019410466,4.808739336418709,0.2883081268340963,16.32774747441354
192,120.80232611706857,643.8841091142099,126.16475882712376,739.8232265697034,4.8181709755782185,0.29097151699396573,16.658630975317617
193,130.4031808675742,688.287728387077,127.73452995482914,741.037435098071,4.826801556400702,0.29248066064621,16.665040768481592
194,137.24224877305105,717.4492994537336,128.06297579954827,743.5026579767392,4.838232721938449,0.28790237500487187,17.047642045398025
195,141.16760919459261,722.8698193331838,132.90658537793232,739.3555685451157,4.882798424852691,0.2833842561355195,17.079549789772248
196,140.4146455096801,666.2460167880431,133.37722844838603,778.4305256861701,4.767323857734276,0.2827145741479052,16.713543712253426
197,147.06803468214386,652.2993498329615,132.5340724814392,798.430635961729,4.890756124906149,0.2780758665856047,18.04191274414649
198,148.19589584991837,599.8184133897541,134.32019948188497,795.2447270144114,4.755239261594651,0.2775351802130649,17.510098291057247
199,148.70467420611237,652.9021323874172,136.32685560252241,754.6226247035245,4.773136208343421,0.2697648745154028,17.74610169522517
200,143.42193639338018,702.5211866731734,139.35086738331373,754.1875562569173,4.84269586894571,0.2714835074256814,17.87624243018576
201,138.00253439443455,696.0259808244641,140.437684936386,722.5884893723753,4.934377692452415,0.2682073562113721,18.273773119670523
202,134.88839650089196,726.6692666348929,141.1390002479235,745.4846657332203,4.8008214666433595,0.2661716060437595,18.385182741128844
203,134.58409395980306,733.0941925457311,144.42813864968326,767.0937541686137,4.702704254470699,0.2645745721074765,17.81924818545085
204,134.81139171080196,739.5906916519348,144.01218868963943,771.1659089455926,4.704689538826877,0.26872897899624265,17.75702020893227
205,140.62728880390065,666.5424269252452,145.10561991477422,792.6405722047645,4.833811403510223,0.2681001646099273,17.742169153669273
206,142.43966483303674,665.5673220027015,143.87918994889182,792.5143999493183,4.8047515196991215,0.2652073331627197,18.329807347266442
207,136.9250454999389,693.3425751861828,140.07014870856668,793.9495830315819,4.773726613373395,0.261794706634094,18.349813109938438
208,135.20018769518106,612.6480377688597,145.0312640399468,736.6351959930203,4.735944346580558,0.2573235011697237,18.632231513133473
209,134.01193046611002,587.9374200672112,144.291184028999,741.3462919353661,4.816191224767252,0.25860121037860334,18.399669354202416
210,138.42591831469466,588.1953953319928,144.9526411209047,772.954731704989,4.852905430902367,0.26823699553763714,17.93306191391321
211,129.62214256424198,552.2247185744683,141.72170540774684,726.2137602922003,4.945129915964468,0.2702523560189164,18.432212191739332
212,124.52758486203201,575.215216397038,142.40735692846962,697.0405045891778,4.8295461654994645,0.26304533630336313,17.948926298698943
213,119.27728539947633,545.816188524144,144.63147518139354,688.4300440149269,4.838683764259476,0.26234788504316947,18.598189312211396
214,123.58190935033217,564.1323392633702,145.36118295542087,672.1496984135653,4.826739639929776,0.26911275153348646,17.813891432066985
215,118.5168652925878,565.0065148428745,146.11786063642137,664.8550910867677,4.915005313270412,0.25463901742835454,18.9319500679874
216,113.7906180868111,619.642407070785,145.16437491694373,646.7462625203416,4.970436939982604,0.24928971222040605,20.05105716083515
217,121.05303398698274,622.2166112645465,143.2662650984002,652.8012500801691,4.885489848563951,0.25204993363268774,19.692819818056243
218,118.83638284275214,615.3499996871689,143.5138657332131,653.551563799757,4.900945005116032,0.25733648058549213,19.07411505197064
219,125.43637102356443,589.7780263547268,142.4975844859612,695.788044007385,4.944344334410548,0.2570630245854717,19.347435977809603
220,123.77793504917507,600.173661790884,141.54007781643173,703.5429954504624,4.846526196786568,0.2652532651719644,18.326075355254808
221,127.1496763830897,589.557651820293,141.3554901772508,714.0806538068059,4.927308261387566,0.27020204133928194,18.171877313161012
222,131.4825799892697,600.8071346448119,142.11254381542304,693.2505791077825,4.872668959145555,0.26958685825991785,17.917002699778926
223,135.60181012252255,597.2558257181385,137.91625142717243,698.3180548161199,4.861964585978638,0.2655553128705444,18.219442484603167
224,136.303594748885,596.9028559124101,134.0916061056935,698.2171037575235,4.805585440495448,0.2720947600697627,17.77484433221444
225,140.42753107690515,608.6721479992261,129.09998895484966,697.8171825836046,4.8309924619340325,0.26678619389166713,18.22063939255889
226,150.7409956276382,589.9772759995923,127.04651343742171,696.4101274127074,4.74611643317955,0.2731161222548292,17.3451475774227
227,149.72914731534135,525.2033451268413,124.73574886344628,688.2806155791357,4.726509584474235,0.2670007420347694,17.592493763571788
228,154.54958980702835,525.4582803899982,127.44359582464166,695.7248378451865,4.760985734107901,0.26123564106867514,18.246918083150963
229,153.7630325799083,548.0445067856184,123.06838615126678,696.2468345746014,4.781609086196128,0.2676525737039771,17.38630729988262
230,143.1730910860092,563.0340166815317,127.12411354486832,654.1869035989838,4.865057936211869,0.2658181000599973,18.487808162548298
231,140.52167705342285,616.0213858415967,126.08234424141845,651.054204456837,4.853458802393285,0.2599584138044252,18.75325776078741
232,144.3518516786308,608.0313133826211,126.62795483736083,647.634238572735,4.85824695206015,0.25577107780675346,19.018484613720585
233,147.99002238343505,614.2495695253783,126.2530333033844,651.2570809904607,4.768936733989523,0.25507010684478537,18.77192718684743
234,152.32031250864685,585.0911826123491,127.10122342348762,687.3988394644987,4.708770828209688,0.25654462475466683,18.500463113523292
235,147.64526639405216,612.6944813592864,131.2948477901925,681.0082127878802,4.7826832522540315,0.2507415051094872,18.96115110878274
236,145.86121997886121,614.171262325945,130.9632704591103,696.8488480945008,4.821810108871957,0.2514511497739181,18.916444060612164
